node_id,timestamp,latitude,longitude,temperature_c,humidity_pct,surface_temp_c,smoke_index,co_ppm,voc_index,wind_speed_kmh,wind_direction_deg,fire_risk,is_fire_event,battery_pct,signal_rssi
NODE_006,2020-06-01T13:30:00+00:00,51.06379,-94.83352,41.26,37.59,52.24,1.9934,2.9903,90.85,4.49,191.5,0.5054,False,78.4,-109
NODE_007,2020-06-01T13:30:00+00:00,51.06309,-94.81974,41.26,35.3,52.6,1.9498,3.0438,91.27,5.19,192.7,0.5053,False,76.8,-110
NODE_008,2020-06-01T13:30:00+00:00,51.06358,-94.80423,40.75,37.69,51.65,2.018,2.8825,91.17,4.92,187.7,0.5034,False,72.7,-78
NODE_009,2020-06-01T13:30:00+00:00,51.06348,-94.79059,40.74,38.18,51.36,1.9742,2.8087,93.7,4.78,201.3,0.4987,False,86.7,-92
NODE_010,2020-06-01T13:30:00+00:00,51.07273,-94.92039,40.37,36.8,50.82,2.0072,3.0698,91.02,4.86,188.2,0.5023,False,70.3,-100
NODE_011,2020-06-01T13:30:00+00:00,51.07231,-94.90507,40.44,39.01,51.57,1.9733,3.0334,91.83,4.01,195.3,0.4977,False,79.1,-102
NODE_012,2020-06-01T13:30:00+00:00,51.07291,-94.89109,40.68,38.32,50.36,2.0198,3.0811,91.44,4.45,189.7,0.5041,False,81.9,-67
NODE_013,2020-06-01T13:30:00+00:00,51.07266,-94.8765,41.32,37.57,51.78,2.0046,3.1131,94.36,4.91,192.5,0.5076,False,97.0,-71
NODE_014,2020-06-01T13:30:00+00:00,51.07286,-94.86283,42.07,36.46,51.56,1.9814,3.1716,90.55,4.92,187.2,0.5114,False,86.2,-80
NODE_015,2020-06-01T13:30:00+00:00,51.07275,-94.84868,40.58,36.19,51.84,2.0897,2.848,92.33,4.68,190.1,0.513,False,74.7,-91
NODE_016,2020-06-01T13:30:00+00:00,51.07116,-94.83388,40.53,36.2,51.63,2.0794,2.8733,92.49,4.47,195.1,0.5115,False,82.8,-95
NODE_017,2020-06-01T13:30:00+00:00,51.07201,-94.81879,41.24,37.58,51.84,2.007,3.0539,92.02,4.71,190.6,0.5067,False,84.6,-89
NODE_018,2020-06-01T13:30:00+00:00,51.0728,-94.80549,41.02,36.53,52.4,2.0098,2.9598,89.63,5.6,193.1,0.5069,False,84.7,-91
NODE_019,2020-06-01T13:30:00+00:00,51.07289,-94.79104,40.84,37.73,50.94,2.0215,2.8756,90.05,4.74,191.7,0.5041,False,96.6,-85
NODE_020,2020-06-01T13:30:00+00:00,51.08143,-94.91981,40.39,38.12,50.65,2.0579,2.9835,90.33,4.17,196.4,0.5047,False,83.4,-93
NODE_021,2020-06-01T13:30:00+00:00,51.08153,-94.90491,41.22,37.26,52.22,1.9799,2.8108,92.4,4.36,198.5,0.5053,False,98.0,-98
NODE_022,2020-06-01T13:30:00+00:00,51.0818,-94.89079,41.37,38.13,51.21,2.0904,3.0347,93.13,4.33,191.6,0.5135,False,91.2,-110
NODE_023,2020-06-01T13:30:00+00:00,51.0818,-94.87638,40.63,37.61,51.65,2.0002,3.054,92.36,5.18,196.5,0.5053,False,78.0,-68
NODE_024,2020-06-01T13:30:00+00:00,51.08116,-94.86263,40.82,36.54,52.14,2.0644,3.0893,92.64,4.69,187.9,0.5128,False,84.9,-80
NODE_025,2020-06-01T13:30:00+00:00,51.08124,-94.84768,41.24,36.57,52.12,2.0426,3.0407,93.14,4.22,191.1,0.5131,False,91.6,-102
NODE_026,2020-06-01T13:30:00+00:00,51.08135,-94.83241,41.3,38.38,52.56,2.0179,3.0699,92.48,4.6,190.9,0.5083,False,84.3,-89
NODE_027,2020-06-01T13:30:00+00:00,51.08107,-94.81978,40.68,36.84,51.87,2.0489,3.1588,91.01,5.58,189.3,0.5094,False,72.3,-97
NODE_028,2020-06-01T13:30:00+00:00,51.08186,-94.80417,41.34,35.62,52.58,2.0362,3.1546,91.46,3.88,194.6,0.5124,False,83.8,-66
NODE_029,2020-06-01T13:30:00+00:00,51.08173,-94.79012,41.91,34.57,53.61,1.978,2.9253,94.32,5.11,188.3,0.5114,False,74.8,-102
NODE_030,2020-06-01T13:30:00+00:00,51.0912,-94.91971,41.03,37.36,52.0,1.9907,3.0381,92.4,3.58,188.0,0.5045,False,93.8,-80
NODE_031,2020-06-01T13:30:00+00:00,51.08978,-94.90558,41.15,36.2,52.3,1.9953,3.014,90.49,5.08,190.9,0.5083,False,75.7,-91
NODE_032,2020-06-01T13:30:00+00:00,51.09096,-94.89169,41.53,38.78,52.7,1.9837,2.9163,92.88,4.0,188.1,0.5062,False,80.9,-103
NODE_033,2020-06-01T13:30:00+00:00,51.0905,-94.87649,41.11,37.59,51.77,2.0039,3.1476,90.89,4.23,186.9,0.5087,False,88.4,-74
NODE_034,2020-06-01T13:30:00+00:00,51.09033,-94.86191,42.06,37.18,52.77,2.0928,3.0967,93.07,4.62,198.1,0.5206,False,82.6,-107
NODE_035,2020-06-01T13:30:00+00:00,51.09078,-94.84677,40.92,35.51,51.65,2.0417,3.1438,93.86,4.23,193.5,0.5145,False,73.8,-100
NODE_036,2020-06-01T13:30:00+00:00,51.0908,-94.83388,40.81,37.58,52.51,2.0229,3.0655,93.58,4.87,193.9,0.5089,False,82.4,-72
NODE_037,2020-06-01T13:30:00+00:00,51.09021,-94.81965,41.33,38.15,53.14,2.078,3.1075,91.49,5.01,193.7,0.5131,False,80.0,-81
NODE_038,2020-06-01T13:30:00+00:00,51.09096,-94.80517,41.25,39.31,52.35,2.0452,3.0271,90.82,5.13,191.4,0.5075,False,98.8,-89
NODE_039,2020-06-01T13:30:00+00:00,51.09045,-94.79016,40.19,38.29,50.9,2.0038,3.0337,92.32,5.58,189.5,0.5002,False,76.5,-89
NODE_040,2020-06-01T13:30:00+00:00,51.09913,-94.91981,40.25,35.15,50.76,2.0774,3.0341,93.6,4.18,187.2,0.5109,False,98.9,-69
NODE_041,2020-06-01T13:30:00+00:00,51.09857,-94.90586,41.25,35.51,51.5,1.9377,2.9058,92.44,6.11,188.4,0.506,False,77.5,-72
NODE_042,2020-06-01T13:30:00+00:00,51.09921,-94.89076,41.53,36.84,51.27,2.0687,3.0093,90.92,4.89,189.0,0.5159,False,70.3,-64
NODE_043,2020-06-01T13:30:00+00:00,51.10009,-94.87663,41.52,37.96,52.46,2.0452,3.0571,92.84,4.63,197.2,0.5137,False,72.0,-69
NODE_044,2020-06-01T13:30:00+00:00,51.09963,-94.86219,41.35,37.07,51.81,2.0546,3.0397,91.9,4.73,202.4,0.516,False,91.4,-92
NODE_045,2020-06-01T13:30:00+00:00,51.10004,-94.84748,41.57,37.23,51.93,2.0825,3.1228,95.07,5.29,194.6,0.5188,False,98.5,-93
NODE_046,2020-06-01T13:30:00+00:00,51.09963,-94.83408,41.64,36.41,52.84,2.1387,2.9982,91.55,5.24,193.4,0.5233,False,76.4,-61
NODE_047,2020-06-01T13:30:00+00:00,51.09995,-94.81904,40.91,35.01,51.85,1.9724,3.0548,94.1,4.64,189.6,0.5091,False,75.9,-78
NODE_048,2020-06-01T13:30:00+00:00,51.10011,-94.8049,41.45,37.3,52.71,2.0248,2.9869,93.38,5.4,189.4,0.5104,False,71.5,-96
NODE_049,2020-06-01T13:30:00+00:00,51.10047,-94.79072,40.98,37.22,51.8,2.0368,2.9202,92.11,4.38,189.3,0.508,False,75.7,-81
NODE_050,2020-06-01T13:30:00+00:00,51.1093,-94.91961,41.3,37.63,51.69,2.0354,3.0027,92.13,4.8,195.1,0.5087,False,72.9,-109
NODE_051,2020-06-01T13:30:00+00:00,51.10825,-94.90588,41.04,36.93,52.15,2.0071,3.0134,91.86,3.69,187.5,0.5079,False,89.0,-66
NODE_052,2020-06-01T13:30:00+00:00,51.10843,-94.89026,41.51,36.95,52.99,1.9871,2.9269,89.38,4.65,194.0,0.5098,False,87.8,-100
NODE_053,2020-06-01T13:30:00+00:00,51.10891,-94.87628,41.1,37.35,52.27,2.0624,2.8842,92.74,5.6,190.5,0.5139,False,72.3,-105
NODE_054,2020-06-01T13:30:00+00:00,51.10732,-94.86192,41.85,35.0,52.59,1.9735,3.1077,92.46,4.76,186.5,0.5159,False,79.3,-94
NODE_055,2020-06-01T13:30:00+00:00,51.10878,-94.8482,42.41,35.43,52.49,2.0004,3.1394,94.69,5.07,190.3,0.5195,False,84.9,-103
NODE_056,2020-06-01T13:30:00+00:00,51.10819,-94.83358,41.68,36.04,52.56,2.0204,2.915,92.72,5.31,192.5,0.5156,False,70.5,-60
NODE_057,2020-06-01T13:30:00+00:00,51.10937,-94.81976,40.69,37.47,52.09,2.0902,2.937,89.92,4.22,186.0,0.5127,False,91.5,-95
NODE_058,2020-06-01T13:30:00+00:00,51.10829,-94.8042,41.19,37.02,51.98,1.975,3.0607,91.77,4.76,194.3,0.5061,False,88.2,-68
NODE_059,2020-06-01T13:30:00+00:00,51.10828,-94.79072,40.59,38.2,50.98,1.9703,2.8262,92.96,4.54,198.7,0.5,False,90.8,-83
NODE_060,2020-06-01T13:30:00+00:00,51.11756,-94.92029,42.04,37.38,53.49,2.0209,2.9992,91.94,5.54,189.6,0.511,False,82.5,-104
NODE_061,2020-06-01T13:30:00+00:00,51.11762,-94.90592,41.57,35.61,51.78,1.988,2.8978,92.01,5.35,196.1,0.5106,False,71.1,-85
NODE_062,2020-06-01T13:30:00+00:00,51.11796,-94.89097,41.04,35.99,51.79,2.0752,2.9274,93.44,4.59,186.7,0.515,False,72.7,-67
NODE_063,2020-06-01T13:30:00+00:00,51.11866,-94.87648,41.06,37.56,50.53,1.9645,2.9378,91.13,3.64,201.6,0.5057,False,92.8,-76
NODE_064,2020-06-01T13:30:00+00:00,51.1182,-94.86293,41.38,35.69,52.23,2.0522,2.9825,93.01,3.87,193.5,0.517,False,91.7,-75
NODE_065,2020-06-01T13:30:00+00:00,51.11745,-94.84776,41.82,37.62,52.97,2.0112,2.9706,91.7,4.56,195.6,0.513,False,84.0,-96
NODE_066,2020-06-01T13:30:00+00:00,51.11839,-94.83442,41.23,35.16,52.6,2.0455,3.0975,93.2,3.83,195.9,0.516,False,92.8,-73
NODE_067,2020-06-01T13:30:00+00:00,51.11801,-94.81894,40.9,35.88,51.93,2.0449,3.1151,92.16,4.96,197.3,0.5124,False,72.4,-86
NODE_068,2020-06-01T13:30:00+00:00,51.11828,-94.80453,40.68,37.08,51.81,2.0014,2.9087,92.0,4.1,198.8,0.5052,False,80.1,-79
NODE_069,2020-06-01T13:30:00+00:00,51.11754,-94.7908,41.25,36.77,51.71,2.0439,2.912,93.51,4.46,196.0,0.5102,False,99.9,-95
NODE_070,2020-06-01T13:30:00+00:00,51.1259,-94.91957,41.25,36.88,52.53,2.016,2.8716,92.48,5.28,198.1,0.5075,False,74.0,-77
NODE_071,2020-06-01T13:30:00+00:00,51.12643,-94.90431,41.35,36.18,51.58,2.0719,2.9907,93.71,3.92,194.0,0.5142,False,70.6,-98
NODE_072,2020-06-01T13:30:00+00:00,51.12622,-94.89081,41.6,37.57,52.07,2.0127,3.0289,89.46,5.12,195.0,0.5098,False,84.4,-101
NODE_073,2020-06-01T13:30:00+00:00,51.12574,-94.87682,41.45,36.84,52.17,2.0415,3.1999,91.43,4.69,196.4,0.5132,False,89.7,-89
NODE_074,2020-06-01T13:30:00+00:00,51.12665,-94.86186,40.93,39.77,50.85,2.0285,3.114,93.03,5.64,189.2,0.5057,False,87.0,-79
NODE_075,2020-06-01T13:30:00+00:00,51.12725,-94.84795,40.92,37.42,51.1,2.0247,2.9992,93.2,4.87,195.6,0.509,False,93.8,-92
NODE_076,2020-06-01T13:30:00+00:00,51.12596,-94.83335,41.27,37.51,51.94,2.0192,2.9502,91.89,4.53,198.1,0.5097,False,88.6,-96
NODE_077,2020-06-01T13:30:00+00:00,51.12678,-94.81899,41.68,36.79,52.77,2.0133,2.9007,92.99,5.3,192.0,0.5114,False,99.7,-84
NODE_078,2020-06-01T13:30:00+00:00,51.12617,-94.80432,41.16,36.4,51.25,1.9673,2.9224,93.41,4.89,190.8,0.5054,False,80.1,-82
NODE_079,2020-06-01T13:30:00+00:00,51.12657,-94.79019,41.19,35.69,52.08,2.0065,2.9694,92.5,5.13,191.0,0.5084,False,81.2,-63
NODE_080,2020-06-01T13:30:00+00:00,51.13617,-94.91936,40.28,37.54,51.09,1.9884,2.8854,93.22,3.99,192.2,0.4994,False,94.8,-104
NODE_081,2020-06-01T13:30:00+00:00,51.13567,-94.90424,41.8,36.14,52.93,2.0704,2.983,91.64,5.26,194.7,0.5153,False,71.3,-76
NODE_082,2020-06-01T13:30:00+00:00,51.13565,-94.89112,41.4,35.13,52.11,2.0295,2.918,91.78,4.69,198.6,0.5129,False,71.0,-75
NODE_083,2020-06-01T13:30:00+00:00,51.13559,-94.87588,41.0,37.36,51.92,2.0267,2.938,93.01,3.93,190.7,0.5081,False,95.7,-91
NODE_084,2020-06-01T13:30:00+00:00,51.13559,-94.86201,41.19,37.05,52.62,2.1118,2.9814,91.46,3.87,191.3,0.5159,False,75.7,-106
NODE_085,2020-06-01T13:30:00+00:00,51.13613,-94.84818,41.23,38.01,51.51,2.0262,3.181,93.17,5.33,186.1,0.5083,False,97.4,-108
NODE_086,2020-06-01T13:30:00+00:00,51.13467,-94.83343,41.07,35.99,51.27,2.0529,3.039,93.01,5.41,197.7,0.5125,False,90.1,-84
NODE_087,2020-06-01T13:30:00+00:00,51.13565,-94.81953,41.32,36.99,51.88,2.1014,3.0226,89.04,4.05,190.3,0.5148,False,94.9,-73
NODE_088,2020-06-01T13:30:00+00:00,51.13597,-94.80458,41.29,35.76,51.81,1.9234,2.8877,93.29,3.95,188.1,0.503,False,91.8,-84
NODE_089,2020-06-01T13:30:00+00:00,51.13503,-94.79028,40.5,36.59,51.13,2.0058,3.0205,91.86,4.74,195.6,0.5032,False,72.1,-104
NODE_090,2020-06-01T13:30:00+00:00,51.14444,-94.92041,41.6,38.49,52.59,1.9379,2.8745,94.68,4.68,194.4,0.4994,False,91.1,-100
NODE_091,2020-06-01T13:30:00+00:00,51.14477,-94.90534,40.97,37.6,52.07,1.9489,2.9279,93.05,4.28,192.9,0.4996,False,87.2,-93
NODE_092,2020-06-01T13:30:00+00:00,51.14417,-94.89071,41.29,35.32,52.35,1.9739,2.9285,94.38,4.47,193.7,0.5072,False,70.7,-104
NODE_093,2020-06-01T13:30:00+00:00,51.14478,-94.87691,41.06,38.84,51.73,1.9637,2.9597,92.55,4.85,188.6,0.5003,False,89.8,-80
NODE_094,2020-06-01T13:30:00+00:00,51.14474,-94.86177,40.56,35.97,50.83,2.015,3.0071,94.84,5.16,191.8,0.5066,False,88.5,-73
NODE_095,2020-06-01T13:30:00+00:00,51.14418,-94.84774,40.34,35.27,50.34,2.0238,2.9948,93.98,4.67,189.1,0.5074,False,99.1,-71
NODE_096,2020-06-01T13:30:00+00:00,51.14454,-94.83245,41.06,37.66,50.81,1.9283,3.1129,93.07,5.1,193.3,0.4996,False,92.8,-82
NODE_097,2020-06-01T13:30:00+00:00,51.14361,-94.81888,40.54,38.98,50.97,1.9508,2.8661,94.54,4.63,194.0,0.4964,False,95.1,-105
NODE_098,2020-06-01T13:30:00+00:00,51.14439,-94.80493,41.54,37.35,51.75,2.0117,2.9309,91.9,4.58,196.6,0.507,False,81.7,-92
NODE_099,2020-06-01T13:30:00+00:00,51.14549,-94.79054,41.32,37.34,51.71,2.0291,2.882,91.56,4.0,190.4,0.5064,False,89.1,-77
NODE_000,2020-06-01T14:00:00+00:00,51.06339,-94.91975,39.88,37.68,49.52,1.8883,2.8774,88.23,4.84,192.2,0.4805,False,71.6,-81
NODE_001,2020-06-01T14:00:00+00:00,51.0634,-94.90497,40.35,38.16,51.09,1.9215,2.9931,88.3,4.55,190.1,0.485,False,97.2,-72
NODE_002,2020-06-01T14:00:00+00:00,51.0634,-94.89172,40.46,38.82,50.85,1.9069,2.8102,89.16,5.21,190.1,0.484,False,87.2,-62
NODE_003,2020-06-01T14:00:00+00:00,51.06363,-94.87676,40.29,38.29,51.23,1.9256,2.8726,90.01,4.75,194.7,0.486,False,99.2,-88
NODE_004,2020-06-01T14:00:00+00:00,51.06335,-94.86222,40.15,39.27,50.09,1.9246,2.8711,91.69,4.59,197.9,0.484,False,82.2,-66
NODE_005,2020-06-01T14:00:00+00:00,51.06358,-94.84734,40.77,37.68,51.39,1.9596,2.9663,91.14,5.14,193.5,0.4917,False,77.0,-95
NODE_006,2020-06-01T14:00:00+00:00,51.06379,-94.83352,41.09,37.01,51.38,1.8787,2.8198,87.57,5.1,198.1,0.4882,False,99.4,-97
NODE_007,2020-06-01T14:00:00+00:00,51.06309,-94.81974,40.25,36.63,51.17,1.893,2.7956,87.97,5.24,195.7,0.4856,False,98.8,-91
NODE_008,2020-06-01T14:00:00+00:00,51.06358,-94.80423,40.38,36.71,50.94,1.9403,2.8304,88.27,5.57,189.5,0.4887,False,94.4,-88
NODE_009,2020-06-01T14:00:00+00:00,51.06348,-94.79059,40.51,37.52,50.35,1.9449,2.853,88.16,3.89,194.0,0.4876,False,86.6,-68
NODE_010,2020-06-01T14:00:00+00:00,51.07273,-94.92039,40.85,39.1,52.34,1.8953,2.8317,90.11,5.4,197.8,0.4838,False,97.5,-86
NODE_011,2020-06-01T14:00:00+00:00,51.07231,-94.90507,40.29,38.26,51.03,1.9117,2.7944,88.04,4.86,196.5,0.4848,False,88.2,-103
NODE_012,2020-06-01T14:00:00+00:00,51.07291,-94.89109,40.59,37.74,50.95,1.9253,2.8286,87.69,3.91,186.9,0.4887,False,81.1,-94
NODE_013,2020-06-01T14:00:00+00:00,51.07266,-94.8765,40.16,38.66,50.73,1.8796,2.8592,89.59,5.48,190.8,0.4827,False,88.9,-90
NODE_014,2020-06-01T14:00:00+00:00,51.07286,-94.86283,40.47,38.07,51.27,1.8894,2.8849,92.03,3.85,194.2,0.486,False,73.0,-76
NODE_015,2020-06-01T14:00:00+00:00,51.07275,-94.84868,40.9,37.91,51.2,1.8244,2.8486,90.42,5.16,188.0,0.4835,False,79.9,-71
NODE_016,2020-06-01T14:00:00+00:00,51.07116,-94.83388,40.82,37.59,51.27,1.9268,3.0452,91.52,5.11,187.6,0.4905,False,92.5,-105
NODE_017,2020-06-01T14:00:00+00:00,51.07201,-94.81879,40.61,37.14,50.06,1.9567,2.7621,90.04,5.11,182.8,0.4919,False,92.4,-70
NODE_018,2020-06-01T14:00:00+00:00,51.0728,-94.80549,40.17,38.11,50.75,1.9262,2.9786,90.09,4.07,192.6,0.4856,False,75.8,-91
NODE_019,2020-06-01T14:00:00+00:00,51.07289,-94.79104,40.14,37.4,50.22,1.8962,2.7579,85.81,5.59,189.2,0.4835,False,95.6,-80
NODE_020,2020-06-01T14:00:00+00:00,51.08143,-94.91981,40.79,39.26,51.07,1.9217,2.7989,87.71,3.75,193.3,0.4859,False,99.4,-70
NODE_021,2020-06-01T14:00:00+00:00,51.08153,-94.90491,40.48,41.19,51.5,1.8442,2.9891,89.12,5.05,193.9,0.477,False,99.6,-61
NODE_022,2020-06-01T14:00:00+00:00,51.0818,-94.89079,41.0,37.93,51.4,1.9222,2.883,90.43,4.73,189.0,0.4909,False,78.6,-80
NODE_023,2020-06-01T14:00:00+00:00,51.0818,-94.87638,40.11,38.87,49.92,1.8898,2.9076,89.26,4.07,196.5,0.484,False,90.7,-83
NODE_024,2020-06-01T14:00:00+00:00,51.08116,-94.86263,40.23,37.24,51.02,2.021,2.8674,89.77,5.11,189.5,0.4968,False,70.4,-95
NODE_025,2020-06-01T14:00:00+00:00,51.08124,-94.84768,40.98,39.29,50.96,1.8843,2.8787,87.94,5.07,192.7,0.4871,False,97.0,-101
NODE_026,2020-06-01T14:00:00+00:00,51.08135,-94.83241,40.96,37.0,50.87,1.9596,2.9469,90.88,4.36,190.3,0.4956,False,77.8,-71
NODE_027,2020-06-01T14:00:00+00:00,51.08107,-94.81978,39.79,37.21,50.28,1.9495,2.9187,91.72,4.83,189.9,0.4886,False,90.5,-93
NODE_028,2020-06-01T14:00:00+00:00,51.08186,-94.80417,40.45,37.34,51.37,1.8914,2.8759,87.15,4.58,193.8,0.4863,False,99.2,-103
NODE_029,2020-06-01T14:00:00+00:00,51.08173,-94.79012,41.0,38.97,51.27,1.9199,2.8435,91.34,4.36,192.6,0.4871,False,85.0,-105
NODE_030,2020-06-01T14:00:00+00:00,51.0912,-94.91971,40.59,37.4,50.43,1.9621,2.8611,88.94,4.48,189.9,0.4914,False,96.7,-61
NODE_031,2020-06-01T14:00:00+00:00,51.08978,-94.90558,40.01,38.17,50.09,1.9079,2.8472,90.25,5.26,198.2,0.4847,False,78.0,-86
NODE_032,2020-06-01T14:00:00+00:00,51.09096,-94.89169,40.97,37.61,51.56,1.9515,2.8718,88.52,4.75,190.2,0.4941,False,75.7,-78
NODE_033,2020-06-01T14:00:00+00:00,51.0905,-94.87649,40.45,39.03,51.55,1.947,2.8356,92.0,4.27,191.1,0.4902,False,93.1,-64
NODE_034,2020-06-01T14:00:00+00:00,51.09033,-94.86191,39.78,38.4,49.59,1.9275,2.8477,91.79,4.05,189.8,0.4875,False,72.0,-69
NODE_035,2020-06-01T14:00:00+00:00,51.09078,-94.84677,40.76,37.08,50.46,1.9693,2.9884,91.21,4.9,196.9,0.4969,False,97.7,-110
NODE_036,2020-06-01T14:00:00+00:00,51.0908,-94.83388,40.69,39.04,51.37,1.9751,2.9845,89.85,4.59,193.8,0.4933,False,80.9,-75
NODE_037,2020-06-01T14:00:00+00:00,51.09021,-94.81965,40.34,39.81,50.73,1.9446,2.9087,90.06,4.5,194.8,0.4874,False,92.3,-78
NODE_038,2020-06-01T14:00:00+00:00,51.09096,-94.80517,40.31,36.78,50.82,1.951,2.8427,89.12,3.55,195.1,0.4914,False,95.2,-100
NODE_039,2020-06-01T14:00:00+00:00,51.09045,-94.79016,40.44,37.87,49.92,1.9237,2.822,89.32,4.56,190.8,0.4871,False,82.8,-88
NODE_040,2020-06-01T14:00:00+00:00,51.09913,-94.91981,40.44,37.29,50.54,1.936,2.8496,89.52,4.08,187.8,0.4892,False,86.5,-102
NODE_041,2020-06-01T14:00:00+00:00,51.09857,-94.90586,40.19,37.8,50.27,1.8888,2.8546,88.1,4.53,186.6,0.4851,False,76.3,-85
NODE_042,2020-06-01T14:00:00+00:00,51.09921,-94.89076,40.46,38.41,50.78,1.9041,2.8311,92.12,6.04,194.2,0.4877,False,96.6,-108
NODE_043,2020-06-01T14:00:00+00:00,51.10009,-94.87663,40.08,37.66,50.18,1.8879,2.8963,89.69,5.04,191.1,0.4872,False,71.4,-97
NODE_044,2020-06-01T14:00:00+00:00,51.09963,-94.86219,39.54,39.31,50.25,1.9841,3.0494,91.33,4.76,192.9,0.4901,False,97.1,-68
NODE_045,2020-06-01T14:00:00+00:00,51.10004,-94.84748,40.67,38.23,51.3,1.9328,2.9926,90.7,4.87,194.9,0.4932,False,83.0,-74
NODE_046,2020-06-01T14:00:00+00:00,51.09963,-94.83408,41.27,39.72,52.36,1.9618,2.9939,88.75,4.89,197.1,0.4945,False,97.0,-83
NODE_047,2020-06-01T14:00:00+00:00,51.09995,-94.81904,39.98,36.66,49.62,1.9501,2.9451,90.19,5.28,193.0,0.4916,False,97.3,-106
NODE_048,2020-06-01T14:00:00+00:00,51.10011,-94.8049,40.86,37.65,50.83,1.9398,2.8556,89.9,4.4,192.0,0.492,False,92.0,-75
NODE_049,2020-06-01T14:00:00+00:00,51.10047,-94.79072,40.77,38.27,50.73,1.8772,2.8271,91.39,4.14,196.2,0.485,False,85.5,-73
NODE_050,2020-06-01T14:00:00+00:00,51.1093,-94.91961,40.54,38.44,50.55,1.9425,2.9679,89.73,5.04,187.8,0.4883,False,99.3,-84
NODE_051,2020-06-01T14:00:00+00:00,51.10825,-94.90588,41.01,38.93,51.49,1.9607,2.9119,90.95,5.0,195.5,0.4921,False,74.9,-68
NODE_052,2020-06-01T14:00:00+00:00,51.10843,-94.89026,40.7,36.66,51.65,1.954,2.6719,88.86,4.37,188.4,0.4951,False,77.1,-93
NODE_053,2020-06-01T14:00:00+00:00,51.10891,-94.87628,40.57,35.3,51.25,1.9236,2.9561,90.42,4.26,199.8,0.4956,False,76.0,-87
NODE_054,2020-06-01T14:00:00+00:00,51.10732,-94.86192,40.89,37.81,51.69,1.9868,2.9606,91.88,4.27,192.8,0.4988,False,75.4,-82
NODE_055,2020-06-01T14:00:00+00:00,51.10878,-94.8482,40.55,36.47,51.08,1.9719,2.9959,91.54,4.7,192.8,0.4982,False,77.1,-94
NODE_056,2020-06-01T14:00:00+00:00,51.10819,-94.83358,40.95,37.27,52.24,1.9028,2.7815,90.34,4.59,191.9,0.4927,False,86.3,-106
NODE_057,2020-06-01T14:00:00+00:00,51.10937,-94.81976,40.8,36.04,50.79,2.0197,2.9992,94.32,5.03,202.9,0.5012,False,79.9,-66
NODE_058,2020-06-01T14:00:00+00:00,51.10829,-94.8042,40.56,36.55,50.2,1.9888,2.9996,90.49,4.49,196.3,0.4958,False,79.6,-79
NODE_059,2020-06-01T14:00:00+00:00,51.10828,-94.79072,39.5,36.45,50.42,1.9474,2.9122,85.09,4.9,190.3,0.4872,False,91.3,-62
NODE_060,2020-06-01T14:00:00+00:00,51.11756,-94.92029,40.2,39.04,51.1,1.9759,2.7815,92.1,6.17,201.4,0.4879,False,70.0,-74
NODE_061,2020-06-01T14:00:00+00:00,51.11762,-94.90592,41.24,37.78,52.19,1.9132,2.889,89.49,4.84,184.8,0.4912,False,89.8,-100
NODE_062,2020-06-01T14:00:00+00:00,51.11796,-94.89097,40.82,39.51,51.42,1.9946,2.8203,89.19,5.4,193.2,0.4935,False,78.2,-83
NODE_063,2020-06-01T14:00:00+00:00,51.11866,-94.87648,40.52,37.51,50.58,1.8935,2.9775,88.96,4.79,192.5,0.489,False,99.7,-79
NODE_064,2020-06-01T14:00:00+00:00,51.1182,-94.86293,40.46,39.91,50.83,1.8838,2.8924,88.48,4.82,188.4,0.4849,False,96.5,-72
NODE_065,2020-06-01T14:00:00+00:00,51.11745,-94.84776,40.77,38.12,51.56,1.9313,2.8867,90.74,5.0,185.4,0.4926,False,76.3,-67
NODE_066,2020-06-01T14:00:00+00:00,51.11839,-94.83442,40.09,37.96,50.03,1.9398,2.9429,88.68,4.67,182.8,0.4898,False,86.8,-71
NODE_067,2020-06-01T14:00:00+00:00,51.11801,-94.81894,40.05,37.85,51.09,1.9766,2.8812,91.1,4.35,191.2,0.4914,False,77.3,-65
NODE_068,2020-06-01T14:00:00+00:00,51.11828,-94.80453,40.9,37.34,50.87,1.8878,2.8042,89.74,4.2,190.3,0.4886,False,93.5,-64
NODE_069,2020-06-01T14:00:00+00:00,51.11754,-94.7908,40.21,37.45,50.39,1.957,2.951,88.15,5.09,190.5,0.4892,False,73.3,-108
NODE_070,2020-06-01T14:00:00+00:00,51.1259,-94.91957,39.87,38.57,50.52,1.8502,2.925,90.92,5.17,191.5,0.4778,False,77.0,-61
NODE_071,2020-06-01T14:00:00+00:00,51.12643,-94.90431,40.08,38.36,49.68,1.8936,3.0045,90.11,4.77,196.6,0.4833,False,89.6,-78
NODE_072,2020-06-01T14:00:00+00:00,51.12622,-94.89081,40.63,39.33,50.63,1.9771,2.8501,87.95,5.66,195.4,0.491,False,91.1,-74
NODE_073,2020-06-01T14:00:00+00:00,51.12574,-94.87682,40.91,37.72,51.61,1.9012,2.8932,86.66,4.28,193.1,0.4902,False,99.6,-75
NODE_074,2020-06-01T14:00:00+00:00,51.12665,-94.86186,40.97,38.39,51.01,2.0087,3.0108,90.01,3.56,193.7,0.4974,False,76.3,-82
NODE_075,2020-06-01T14:00:00+00:00,51.12725,-94.84795,40.45,37.53,50.61,1.8971,2.9238,89.93,5.43,190.3,0.4884,False,75.8,-68
